ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
10383.7481,26977.90803,35809.07783,4092.067246,873.616265,1361.195067,6161.434267,7744.540528,10770.06268,8815.12234,2675.253738,5592.291247,1821.817151,368.4533252,640.6640544,2032.974267,4220.719894,3781.956585,2581.021417,566.1307431,822.2318024,41.29757629,1193.518618,1206.339264,491.5336431,1174.091329,979.1316651,154.7439203,168.3874223,845.5323046
11475.13304,24013.94509,36753.73161,3899.580076,804.5541826,1318.452877,5393.377494,6917.105674,9679.411258,6039.367501,2518.855874,7424.5238,2434.654099,253.6028766,505.1208257,2879.101868,4845.891837,3629.038014,2581.021417,523.2976648,615.57887,214.6297338,39.96780018,1011.36936,407.3908916,976.5863971,942.8704617,233.174873,158.0474307,886.5853773
9697.734714,22335.93432,36753.73161,3830.914653,785.2473242,1301.571508,1889.101622,4051.390075,5663.988263,2956.982482,2539.339614,3610.485975,1024.688154,297.6991041,581.4167788,2807.538837,4475.037413,3477.553278,2221.495886,497.2043836,617.3069504,701.3249046,1861.894602,1045.717754,428.6505596,1168.10669,886.8273354,245.8827834,146.2289521,805.9925609
10181.06233,18508.01681,0,3573.121836,703.6395994,1295.285892,1424.799668,2759.290844,3927.017769,2060.517511,2488.709993,2759.84931,689.0294732,734.1506362,994.6911489,2879.101868,5029.396999,3689.115727,2221.495886,473.1159587,549.3225155,241.4640785,576.0870277,1160.870413,424.223658,1235.916795,848.3606003,293.5811176,142.5374433,757.3245457
12257.4451,16914.12043,0,3351.446612,1025.018665,1348.713629,1015.930049,2193.940795,3054.016168,1449.005329,2481.495594,2451.663035,557.9577506,294.0310276,1100.603804,2398.349502,5443.143479,3360.122139,2221.495886,484.4893733,489.7395776,123.4064689,1579.456777,980.7716535,501.2728266,1197.994332,848.3606003,248.011686,142.5374433,717.784802
10737.76036,12974.28801,0,3514.675732,1324.160502,1427.014447,847.1444297,1950.583526,2966.571869,1226.520717,2597.054806,1816.809944,466.7304037,852.679075,1099.868588,3360.541515,5758.460784,3338.327837,2221.495886,462.4058049,485.5428109,978.3880131,840.7005666,1001.630735,432.1920809,1238.879488,801.1056696,274.5083344,111.5174685,767.9661461
9242.838136,14595.98491,0,3010.00937,934.4366846,1347.815684,734.3212111,1615.803666,2645.910741,1087.31924,2542.946814,1945.508958,441.9313482,1512.437155,25801.90415,4202.029976,5395.6992,3392.885284,2221.495886,459.0593529,485.2959422,408.2332277,1955.670072,1164.555298,531.3862979,1403.486682,729.6803734,185.4765389,93.79351754,702.5710163
9713.325927,13191.70232,0,2894.447073,781.5843629,1444.883556,580.0360437,1490.752061,2273.167405,1059.010434,2660.82494,2022.622004,438.3931256,648.7042817,838.4231649,5110.442328,11323.90732,3938.961588,2221.495886,496.5335857,0,171.5116843,1114.969506,1543.769457,1373.604331,1031.443611,727.4861521,174.875696,98.96445505,685.8439015
11200.91111,15541.20253,0,3527.554873,1131.16823,1523.184373,536.6424981,1782.539139,1703.145886,975.6806814,2843.632657,1979.678015,431.3061813,446.553613,893.2314032,10483.59744,17342.95757,3814.002812,2221.495886,554.7497915,485.2959422,217.7814186,2453.166309,1302.870093,2343.411993,1130.196077,1150.608928,193.9593966,94.52899418,728.4264024
10357.15133,14370.72943,0,3251.493274,1094.767552,1553.445125,1014.94179,1911.920228,2518.587998,966.7766351,2878.545195,2000.551719,450.7926534,872.8931505,1021.353117,10740.46834,18635.78887,3697.288591,3220.947298,579.5090141,0,349.3267383,5861.453152,1043.4147,1556.055919,1133.194322,1189.064353,195.0183892,86.40861644,752.7684596
9110.679674,14862.58475,0,2986.210956,889.1838505,1465.356705,2455.104391,2697.26847,3302.31954,959.4925659,2934.972101,2160.095951,483.560584,509.9518537,973.9525217,16712.07252,23300.29991,3451.600853,3220.947298,566.1307431,493.2037019,139.1964097,6037.889963,1241.148268,1053.918793,884.8140348,1185.784331,243.7647984,87.14691821,752.7684596
8917.532055,22030.84145,0,2884.227754,782.3474798,1406.541297,2310.01003,2949.989507,3158.757142,972.4407274,2755.771584,85.83213787,506.5852787,393.2673669,905.078084,14329.78819,18963.54892,2844.801609,3220.947298,534.6786164,535.2350767,85.63127558,10945.75078,1384.069169,1146.040507,1169.102154,1202.184439,213.0321798,81.23862065,701.0576873
7939.596124,24370.36199,0,2920.275351,706.6081242,1406.541297,2132.572654,2861.28543,3029.896916,929.5637821,2740.183329,705.3716414,507.4777087,324.347184,927.3010143,10968.12985,22633.65216,2865.305458,3220.947298,507.2437396,863.5623889,62.188744,1724.079392,1130.667516,2401.910335,1057.384946,1202.184439,235.292858,81.23862065,781.6505037
7980.500131,20687.86257,0,2922.305216,638.3244211,1384.362052,2590.13648,2889.276047,4203.380191,903.6791136,2766.593182,1848.718791,512.7902921,288.5189992,902.1094778,21693.13439,26371.53295,3027.042119,3220.947298,497.8751814,1231.874455,47.49138729,4891.189617,1226.277124,1409.019544,1289.837798,926.3798708,193.9593966,79.02277363,781.6505037
7595.947439,20518.20813,0,2908.026168,590.820392,1249.041716,1640.329929,2971.234184,2628.325789,946.5560589,2711.325733,2055.594479,507.4777087,257.2709531,876.9318133,13184.60787,18482.0249,2964.240118,3220.947298,476.4548737,799.2969104,41.90540121,3132.656423,991.8921104,1096.395968,1730.68644,1167.009036,147.3200551,70.89957077,707.1432016
7582.649051,25679.12485,0,2925.035034,555.9306858,1317.554932,1213.132601,2283.953786,2330.726894,946.5560589,2699.215849,1997.22788,489.7550983,237.0568776,879.1513319,9525.700926,14726.94682,2591.586234,3220.947298,457.0544965,1401.258188,32.79553138,2894.258338,1042.032869,790.8765145,1528.156782,1087.926586,143.0840849,75.33032308,748.1962743
7569.25895,74253.04572,0,2861.759251,561.8753667,1371.880614,1009.641129,1859.664364,1999.687762,2047.581004,2441.816399,2693.771408,560.6140423,215.9307398,853.9736674,9525.700926,13632.39012,2676.254229,2484.54627,440.9930342,2357.75467,30.73042745,2413.294369,1116.256983,752.7946203,1206.052855,1087.926586,197.1363742,74.59202132,748.1962743
6676.524416,53193.0839,0,2830.471337,575.229913,1297.081782,838.4657205,1706.2194,1648.469176,1725.683415,2156.718811,2735.651769,688.1475424,205.8187452,829.5312184,7654.924741,11781.15282,3042.097393,2484.54627,420.9143222,1523.577612,25.50763552,4288.942706,1010.448139,588.9570994,964.6052687,1087.926586,522.5091029,97.48596809,748.1962743
8992.828444,51793.07832,0,2822.351878,532.1824868,1320.248768,681.2876501,1649.432681,1873.037667,2502.340016,1565.009266,2501.254701,573.01357,192.9606501,825.8273967,6283.457483,10615.78376,3006.609961,2484.54627,404.1895992,1138.940362,25.75076549,0,1090.725993,636.7781771,1195.979701,1309.859628,319.0187734,118.1659513,796.8642895
8392.658442,42028.68091,0,2814.162424,564.096037,1525.878209,639.340556,1606.037156,1438.987229,1895.489638,2034.074028,2145.869923,570.3572783,479.6356973,799.165429,5125.820218,10698.73537,2672.813023,2484.54627,386.7865413,965.6545119,159.9705148,2812.847336,951.4899772,1396.687461,1357.624202,1309.859628,291.4631325,93.79351754,769.4955743
10068.25531,38250.66176,0,2802.613194,591.5606154,1643.41923,451.2928742,1599.391902,1721.115209,1492.593199,2279.492422,1850.846047,467.6228337,411.6374904,945.8062509,4964.309416,9860.924044,3255.021986,2484.54627,631.7106507,813.0737726,95.71216448,1720.05052,1061.049508,1983.88434,1029.452682,1309.859628,227.8689928,93.79351754,707.1432016
9957.28256,35752.89212,0,2795.123693,921.8452552,1515.192662,229.9857917,1528.911931,1747.060221,1230.483251,2323.938273,2056.658107,425.111667,303.2210462,819.1549688,4668.177642,8934.900749,2866.022376,2484.54627,649.7769693,773.5509016,88.66739859,2287.843628,1178.965831,1418.821969,1759.602318,1108.805619,259.6606039,79.76201711,731.4691596
29196.83985,124256.9112,6634.283379,4196.500285,591.4308855,5258.366852,553.9999163,3410.626457,3132.235574,1728.946678,4527.808335,3388.586539,1020.15251,276.1665038,1634.536756,16257.60862,13891.36102,2704.644175,3135.831321,3235.808058,4540.869695,147.2647227,3560.550422,1549.625793,795.1558527,4563.257467,5321.665258,589.5859088,1238.538884,3787.508187
40352.81158,133324.1571,6733.840508,4193.700472,586.1577475,5258.366852,583.4949495,3691.036054,3659.495869,1834.653091,4295.530453,3392.176284,889.9837164,762.1172409,1584.597587,22469.7608,13037.56633,6728.632217,3135.831321,2998.767707,4540.869695,155.1079154,3853.407743,1810.463017,795.1558527,4329.204761,5169.540122,514.3537686,1161.69523,3715.544566
119226.9257,233809.4867,6605.943766,4193.700472,586.1577475,5258.366852,1256.795672,4387.378162,691.4633925,4533.255069,5961.670133,5410.410822,1465.160117,992.0659811,1774.92131,66235.75178,12363.83734,27261.51709,3135.831321,2694.798316,4540.869695,334.0785871,4580.271835,342.0955216,13642.23516,6008.458859,4828.644093,846.7573344,1041.532851,3350.091723
68269.33768,165377.4418,6002.303302,14799.81353,1571.715635,5258.366852,1577.35089,4656.309593,5705.78856,3200.794848,7769.521221,4990.277677,1550.098457,945.9076998,2434.257065,38014.3164,18963.54892,13825.76019,3135.831321,2478.560234,4540.869695,419.2941405,4861.04254,2822.885202,3957.123035,7830.396227,4573.254831,895.8531019,949.998499,3143.216435
51550.9713,179634.1179,6179.643625,13778.5816,1423.67095,5258.366852,1105.412391,4356.669032,4769.269726,2885.656876,6993.715673,4078.615343,1121.732045,581.2116746,2055.690417,28705.10868,22337.25187,8515.549887,21566.86372,2298.650753,4540.869695,293.842078,4548.179785,2359.576701,2446.284754,7048.482427,4415.58759,648.2781139,877.8916541,3112.466878
67623.67802,206721.8023,7877.474549,16709.28625,2341.090127,5258.366852,3557.372322,6280.47017,6850.251859,4460.297832,7464.326379,4984.294768,2750.259352,619.6967364,5737.455675,37654.3535,16622.69475,10223.24814,21566.86372,2343.270114,4540.869695,945.6254994,6556.641974,3389.10728,5113.387577,7522.868747,4210.19038,1589.471381,822.057583,3036.156461
72600.02648,229532.4839,29901.3069,39732.15168,6971.454743,5258.366852,14973.01927,21494.37728,25394.401,26393.97063,19838.30892,29344.17291,9199.798644,991.1340914,9528.809666,40425.81014,14873.62956,16007.34113,21566.86372,2210.241109,4540.869695,3980.277722,22439.42815,12563.48419,7114.241706,19994.61901,4010.335276,5316.906774,767.7679185,2823.324453
58578.94001,183911.1207,32606.63453,56731.91857,8802.553824,5258.366852,13136.65474,29977.14516,27089.47511,20457.16282,19746.84065,16681.67901,6705.299238,1139.284726,11846.12584,32618.30923,12449.82378,16401.64593,21566.86372,2241.444513,4540.869695,3492.066741,31294.6111,13402.45357,6693.15904,19902.18301,3898.249023,3875.257651,715.032078,2741.218307
43327.98195,119713.3085,71686.49232,64655.39044,7511.970466,5258.366852,8520.318187,21916.25025,23500.41514,17359.39385,17024.69332,10952.71154,4177.517441,871.812555,7564.535673,24126.10562,14461.90629,10504.99684,21566.86372,2065.303559,4540.869695,2264.860718,22879.82555,11626.47054,3699.941132,17158.72977,3693.982856,2414.393818,680.9138726,2673.601482
36345.86975,93659.23312,37660.86722,63888.94153,16019.35066,5258.366852,16178.69501,25977.91026,38827.19064,26475.5522,16817.27935,12739.60694,3918.082783,711.1210641,7224.255722,20238.67807,22363.55361,8029.479604,21566.86372,1925.566576,4540.869695,4300.699008,27119.86608,19209.43769,2851.978667,16950.15622,3570.699288,2264.38807,646.7862501,2463.82833
36477.01937,78287.68503,22536.35728,44780.91516,6051.822527,5258.366852,6949.346057,12970.32828,17883.80055,11638.89376,18123.60088,12108.87541,3810.151246,711.1210641,7133.810337,20311.70157,34638.3697,7699.697406,21566.86372,1814.093547,4540.869695,1847.337524,13540.34439,8847.672361,2228.839563,18265.59168,3400.816794,2202.049437,607.2343696,2405.066089
34153.01144,83636.78988,17514.95298,21205.78654,3500.264749,5258.366852,4765.383946,10028.19226,10350.13786,7263.673861,11523.58526,8620.972588,2722.541526,564.8540362,5332.254804,19017.03785,48975.84857,7198.571849,4968.314514,1720.483335,4540.869695,1266.737155,10469.09353,5120.805879,2314.847937,11613.87303,3308.636879,1573.422731,589.398355,2270.154423
32814.91849,98613.42803,15405.89618,10553.89654,2528.740581,5258.366852,3789.523299,10105.82091,8983.220107,5485.195512,9531.380516,7300.212252,2440.008679,517.7043829,4599.536214,18272.19814,72172.96476,7363.462948,4968.314514,1634.259436,4540.869695,1007.323481,10550.36561,4444.366254,2162.330636,9606.115592,3216.570068,1410.206871,566.1286654,2358.217288
43564.60154,126242.8662,13432.17275,16778.58164,1987.385429,5258.366852,3248.316842,8617.283934,8381.680204,4597.821059,7993.425247,6525.359098,2172.279672,1625.255291,4006.092419,24258.40702,39293.7763,11116.52775,4968.314514,1559.944083,4540.869695,863.4715827,8996.193474,4146.811782,4835.019787,8056.034886,3166.578016,1255.50662,556.8245564,2347.913772
38634.10959,100784.7198,11670.82894,14995.10051,1640.701406,5258.366852,2911.051065,6101.853787,7535.104078,4045.164157,7619.564785,5872.823188,1852.894715,1955.283036,3532.91879,21512.72339,29315.30375,11403.29487,4968.314514,1504.923588,4540.869695,773.8136546,6370.063519,3727.919306,3598.438602,7679.29891,3129.932259,1070.859807,544.4222167,2318.613148
32180.26439,87350.65398,12612.80285,14507.23303,1513.718749,5258.366852,2827.677959,5432.394753,7116.716739,4967.152507,7672.642149,5687.618925,1895.311389,1092.194555,3338.294749,17919.10804,23127.31544,8429.519749,4968.314514,1472.288144,4540.869695,751.661813,5671.262605,3520.973526,2542.095553,7732.745883,3169.858038,1095.347645,530.4566361,2139.589552
29812.23422,80439.01744,33351.63808,14249.6502,1473.273551,5258.366852,2705.852601,5457.3648,7886.610942,5415.967718,9722.046775,7821.921892,2274.751637,1793.689397,4173.111196,16600.38952,20389.91209,7326.183221,4968.314514,1605.995483,4540.869695,719.2744998,5697.241884,3901.832723,2119.326449,9798.216573,3475.239352,1314.679193,547.5204473,2324.408876
27435.94987,71562.81095,23365.10673,14169.15556,1502.271995,5258.366852,2823.814766,6167.098103,8248.784088,5244.879499,11822.33868,8502.378042,2786.271529,1055.612928,4481.485567,15276.5164,16143.19394,6363.792737,4968.314514,1585.94692,4540.869695,750.6412674,6438.276491,4081.076063,1768.020185,11914.76408,3349.806805,1610.323708,522.7063509,2331.814528
35334.27514,125437.364,22488.78961,13000.93343,1359.950687,5258.366852,2290.334696,5672.530081,7380.010563,4708.072731,9353.339456,6387.353337,1971.115445,1080.595503,3888.041771,19675.10846,16671.25179,6517.858377,8239.288844,1448.471053,4540.869695,608.8304602,5921.886233,3651.194734,2655.613959,9426.694936,3230.9343,1139.126615,497.8828374,1752.080745
32506.76274,98708.94776,19075.30663,18653.75665,3942.719947,5258.366852,15247.93491,13633.84686,18567.98012,14781.41606,13295.1067,14047.86965,3511.0297,1628.13027,4400.611857,18101.23724,16747.12218,8387.938515,8239.288844,1399.404831,4540.869695,4053.216712,14233.03253,9186.550188,2413.820809,13399.66555,3366.43312,2029.117047,500.2088647,2361.115152
39277.01786,129841.2512,25425.25592,23550.63025,8201.980797,5258.366852,12871.62169,20737.22103,23579.2111,12329.30698,17384.12498,12849.82542,3310.600416,1117.17713,4670.83825,21870.96809,28700.24785,8030.196522,8239.288844,1342.198591,4540.869695,3421.529034,21648.93567,11665.29344,4465.900514,17520.17825,3312.030005,1913.392089,481.6006467,2060.220278
36005.61444,97770.85848,18735.63325,17650.02355,4468.660137,5258.366852,6517.207436,10836.79889,13837.33963,8218.411387,13479.33153,10596.79495,2954.258357,2946.456783,4045.488875,20048.81697,31905.01276,9380.869698,8239.288844,1290.192917,4540.869695,1732.37607,11313.35062,6845.990126,4758.813838,13584.53756,3226.523237,1707.379829,480.0468228,2340.50812
35601.16003,86922.9537,14602.60548,15342.97732,2876.264033,5258.366852,4616.606075,8210.01039,9460.896603,5833.08266,10080.19015,7933.336947,2291.445328,4991.260712,3605.191865,19823.73276,23789.91677,8600.863108,8239.288844,1247.834674,4540.869695,1227.206023,8570.939081,4680.725314,3857.306944,10159.19102,3017.732902,1324.286548,461.4386048,2063.279135
32909.3829,82044.31916,13997.62508,13555.99643,2171.525545,5258.366852,3576.598448,6401.494347,11509.01505,4664.135226,8699.405719,6986.574883,2011.642267,3302.458475,3124.52736,18324.60324,20615.50002,7883.945286,8239.288844,1191.306768,4540.869695,950.7432352,6682.926274,5693.937117,2838.17095,8767.555112,3317.57211,1162.59913,465.3184559,2086.623039
27973.38817,69554.0453,15271.90273,12468.96889,1762.418557,5258.366852,3057.223526,6345.815171,13121.44949,4074.183888,7999.609018,6481.750341,1925.863993,1847.520898,2817.124029,15576.34231,36529.0596,6650.201407,8239.288844,1141.562211,4540.869695,812.6844336,6624.716019,6491.648942,2335.190604,8062.315794,2900.104544,1113.033912,435.8428879,1897.45692
25591.60105,57250.5339,14145.01787,11345.54377,1500.516826,5258.366852,2732.805114,4346.097037,8214.95948,3556.140883,7221.742213,5670.733827,1694.147162,1453.053971,2489.606311,14249.89189,53602.93022,5386.131904,2560.014732,1111.037142,4540.869695,726.4333267,4537.204581,4064.296676,1867.836276,7278.387364,3025.537091,979.0877321,431.9630368,1944.30572
23917.83843,51479.43144,12928.3574,10751.98333,1363.461024,5258.366852,2581.511676,5872.290455,6582.057311,3302.655273,6965.50222,5515.710015,1717.140359,1228.80562,2471.572722,13318.62748,39423.26175,5303.471279,2560.014732,1101.389713,4540.869695,686.2118256,6130.415094,3256.451416,1500.298039,7020.159087,2993.302397,992.4288546,469.9705104,2158.58666
22219.31331,49303.86268,13213.09347,9739.850797,1185.960026,5258.366852,2354.481676,4486.352178,5844.354142,2855.704783,6709.391056,5113.791503,1497.497581,1056.6043,2346.031199,12372.75836,40235.58063,4444.890495,2560.014732,1093.249694,4540.869695,625.879574,4683.633242,2891.450386,1368.018003,6761.930811,2926.684029,865.4370894,482.37285,2133.632832
5842.211074,17156.48392,4637.379089,1216.238932,585.7075085,3867.719184,920.8775205,6879.147176,4720.93513,2630.88927,8662.431924,5864.845977,1871.898225,1398.52851,3089.015062,6767.13079,15325.81703,3766.327777,2891.686954,810.6101663,1737.397698,152.151335,3040.964851,3741.145412,1534.132216,6256.376966,2999.523127,997.4181288,315.2661553,1427.970761
5891.369253,21242.44727,7046.715198,1219.668704,1103.543397,3867.719184,1258.862031,6350.648083,6797.304816,3120.378724,8973.424052,6081.427272,1871.898225,1283.628492,2913.95053,6939.208522,15276.24838,4281.218157,2891.686954,1234.644829,1783.426752,120.6509959,3078.752893,3107.016165,1482.590433,6480.949056,2593.36598,934.6646327,424.2504201,1832.254981
6259.505315,27217.42019,7433.286283,1646.080282,1112.090307,3867.719184,1063.456313,5789.426147,5698.389427,2650.119213,8734.9624,6273.811025,1866.543644,1195.792931,2871.363516,6767.13079,16199.84382,4382.303569,2891.686954,994.815768,2045.903848,364.7850017,2908.56778,3680.410609,1407.227703,6308.638861,2455.265763,885.9618932,385.5178286,1948.813509
7925.105467,29229.03718,6392.49221,1929.21141,934.9708665,3867.719184,868.0505954,7215.538007,5206.587314,2484.275524,8724.398459,5792.120397,1841.135637,1120.151246,2746.515593,6917.988752,16580.20734,4207.949155,2891.686954,822.1418591,1716.533317,239.3629553,3049.022596,3316.594006,1334.816241,6301.054368,2419.185527,841.0147562,360.2987963,1835.313837
35553.46926,89293.83892,6863.814148,2210.102687,1132.847087,3867.719184,1111.521628,6706.471248,5754.219249,3357.548019,8970.460995,6547.030523,2015.316979,1117.474542,2872.889435,6090.847261,15503.85953,3977.316692,2891.686954,733.2875285,1510.11929,147.8275236,3308.398601,2975.018316,1456.872242,6478.815917,2353.245784,817.5968284,359.4041704,1798.929545
63979.00261,119740.3962,11885.88841,14351.84339,3357.790817,3867.719184,4570.876645,7187.245333,10996.8413,4897.225442,8689.614749,5580.325429,1798.194004,1464.752161,2732.782321,6993.503643,14701.65669,4247.738094,2891.686954,660.321308,1784.143467,262.205166,3497.616661,3604.475655,1638.269806,6275.930736,2655.233972,1003.968598,762.0328959,2307.826654
36982.35811,98430.94258,8986.270294,10681.28805,2216.396821,3867.719184,2524.102823,5667.294426,6841.026966,3427.475084,8137.069084,5289.423112,1750.002782,1085.056677,2758.584225,5286.90147,13803.35138,3837.087566,2891.686954,612.6343668,1828.739091,313.2774675,2670.864328,3281.587597,1182.088135,5876.915313,2090.391645,786.6895307,642.2377838,2271.442362
25852.98315,70216.98074,7764.920056,6097.223594,1699.232475,3867.719184,1643.204863,5205.851991,6755.984983,3039.496419,8668.486866,5232.78491,1633.356929,1014.7684,2671.884279,6286.120693,13262.14266,3941.327417,2628.636571,626.3593423,1709.366163,219.0571005,2516.794703,2991.995108,1043.283688,6260.643243,2023.433965,740.8034931,537.7454826,2095.799608
20843.61801,58634.85714,7691.223662,4938.31084,1477.089136,3867.719184,1553.542838,5801.307056,5785.833726,2928.428931,7948.464082,5282.90839,1677.663454,975.5794644,2816.56915,5710.008226,12456.90501,4120.771948,2628.636571,672.5991691,1680.538278,161.5613652,2908.56778,2679.569492,1200.955168,5740.631459,1972.876392,708.9572947,514.3251191,2133.632832
30511.08743,101774.1331,7582.019006,9233.784529,1407.111313,3867.719184,1052.2261,6840.383192,5482.277088,2929.827472,7521.139771,6563.250853,1877.252805,963.4252434,2958.063463,5437.072152,11645.59773,3411.955298,2628.636571,700.7726772,1658.240467,148.1261832,2749.218943,2942.314961,1200.955168,5432.03741,1705.950502,703.345726,502.619646,2112.38183
47538.52668,138175.704,7211.527134,16609.89288,1309.279722,3867.719184,1116.283238,6381.860641,5959.47312,2791.371884,7786.913076,5788.929513,1855.834484,972.8829325,3206.23339,5461.814232,12149.37707,3581.864821,2628.636571,740.5080263,1758.262079,235.9261181,3003.17681,2753.135591,1146.462117,5623.901375,1712.058129,724.8858526,488.211461,2283.516795
40117.10912,158249.1038,7722.712121,18261.78277,1235.71525,3867.719184,959.3297721,5557.144301,5070.616234,2705.011959,7620.853071,5712.880095,1849.115011,970.1764869,3609.630902,5016.113146,10581.38918,3390.447763,2628.636571,752.7934245,1644.622875,216.070504,2604.596329,2715.168114,1098.820223,5503.971583,1668.852328,777.333277,440.466691,2238.116927
62865.60655,203870.4671,12539.77642,24270.88224,2182.13287,3867.719184,1116.283238,5642.022323,6038.365174,2567.838366,7940.863197,7074.058303,2110.439521,974.2311984,3880.689616,5998.408099,14249.46922,3530.103355,2628.636571,760.0365334,1587.763455,201.2876015,2347.859929,2588.500188,1389.414694,5735.180104,1964.619786,798.8734036,434.1666415,2251.801284
65188.69735,169654.4446,15788.44746,24723.75206,2366.42561,3867.719184,1097.057112,5838.560755,5410.591981,2832.512307,7786.913076,7609.063295,2114.429208,953.9675543,4208.068615,6275.553763,13644.52938,3379.120461,2628.636571,743.4022551,1643.906159,373.4446309,2260.058303,2588.500188,1427.043358,5623.901375,1829.573383,782.9448457,433.2625985,2324.408876
38545.14796,115668.6896,36146.07134,16985.76783,7052.039891,3867.719184,4263.348474,7303.335913,9876.401162,5367.368408,7350.570766,8250.829969,2318.113237,925.5845734,4573.45687,6625.379288,14920.16339,3581.291287,3737.244944,682.7138956,1650.356598,317.1495374,2230.328006,2861.181687,1042.292906,5308.789403,1882.166831,773.5776746,459.3856738,2565.253569
29661.82486,80692.78628,19691.67647,14398.74026,4588.545807,3867.719184,3348.849715,6298.492905,8261.660501,3908.689835,9675.410839,8354.400767,2358.325084,968.8282209,4827.591754,7951.142425,16008.65046,4160.560887,3737.244944,608.3005607,1584.896594,194.1137666,2912.596652,2711.08842,1469.731337,6987.924993,2148.074782,835.3922701,480.9979513,2828.637203
24466.28229,67683.56941,14467.94207,11745.91708,3607.787925,3867.719184,3191.896249,6061.881575,8231.295228,3674.201078,11666.71379,9039.776198,2495.024365,941.8034196,5292.026029,8561.103433,16044.05664,4294.481136,3737.244944,554.1166789,1719.400179,232.4892809,2817.987622,4084.497742,1631.418649,8426.134431,2227.473924,810.1074585,444.9680717,2587.953503
19868.70861,57461.5327,14695.73093,10068.12892,3944.246181,3867.719184,3247.957475,6565.007879,7301.214601,4814.944595,11437.27013,9398.617767,2505.733526,959.3705318,5549.212751,7673.996762,14875.65277,4521.242243,3737.244944,510.7710809,1617.308056,196.1998818,2945.105482,3374.433542,1587.782047,8260.34216,2399.618502,835.3922701,480.1033255,2733.329678
18170.18348,49288.18034,16011.54654,10113.62588,4674.930644,3867.719184,15232.66181,7523.736849,27047.19435,28801.79256,12101.51015,9489.159119,2543.215587,959.3705318,5773.106693,7322.796677,14590.38014,4703.841212,3737.244944,562.7842911,1525.249948,146.1841451,3363.830323,2605.411179,1926.861631,8740.061326,2789.262437,873.7889378,551.2590418,2592.461291
19156.09845,52304.89298,14151.04758,9989.034188,4107.095334,3867.719184,10338.08549,7172.343853,15776.48903,11509.41215,11159.51577,9346.898845,2627.628968,994.5444111,5462.512804,7918.668445,14513.49815,4928.093107,3737.244944,1061.97092,1573.429148,169.4856013,3473.304502,3130.375704,1972.500878,8059.708625,3089.21475,938.4093176,1152.089774,2724.153109
28109.12344,60368.46894,11767.97418,12689.45419,2944.944557,3867.719184,6707.312493,11177.11646,9972.493799,8023.081786,11805.59097,11647.26077,3324.459329,994.5444111,6225.194896,7882.758064,16811.8649,4902.212374,3737.244944,1075.010023,1533.133817,184.5536561,3111.261723,2562.17958,2105.413329,8526.391945,3588.117333,998.3461119,688.1744678,2436.459615
24709.3218,55812.03529,11713.70684,12839.94416,2660.683499,3867.719184,5357.261127,12293.72057,10999.72408,8195.801636,14336.04141,12032.02827,3374.015444,997.2211156,6919.488069,15758.47151,34943.87444,5283.756039,8902.944499,2373.267589,1306.651759,147.0801241,3751.574528,2365.433036,2154.003845,10353.78067,3537.55976,1010.529985,1107.923507,2724.153109
20100.74255,49090.01254,17892.81449,9690.854063,4403.489951,3867.719184,9644.507495,9006.434056,13486.60151,13736.00644,11019.09265,9178.845587,2901.027531,1095.862632,6360.724252,21379.56288,60047.86622,7068.379572,8902.944499,7035.237019,1318.119205,117.9630591,4023.03715,2587.315761,2584.361924,7958.384542,3910.690484,1209.980858,1360.11383,2645.427805
17860.19348,44691.82799,17372.24996,5220.322043,4551.382013,3867.719184,9391.153875,8041.764632,13353.99367,9947.940791,9183.285765,8598.503442,2185.403643,1285.016413,5578.205213,32372.60663,55537.11914,16390.17524,8902.944499,3622.383561,1477.070748,98.40160217,10737.22191,2497.957297,15221.1634,6632.520403,5384.664292,1469.379443,1754.690923,3080.107398
16918.30076,41660.85867,18193.62977,4674.638415,4960.641624,3867.719184,8549.157375,7243.83068,12385.3799,8863.48856,9157.648883,8781.181588,2540.590792,2160.596182,5587.360727,24221.46572,33008.67391,15272.50036,8902.944499,2012.770292,2652.085783,529.3479715,12662.32813,5497.51958,10810.07214,6613.914694,9469.648334,2736.567734,1245.695891,2621.278938
14831.82956,41427.04918,15425.99519,4522.188577,3820.697549,3867.719184,6841.895373,7013.05912,11196.71399,8575.505598,9621.174018,7904.884893,2165.350215,2721.316197,5375.674137,19315.14556,27238.47851,10040.43409,8902.944499,1504.169883,2270.23576,314.0278687,7184.312457,4501.350371,5322.505977,6948.698945,5933.106511,2308.603738,998.0257823,2501.661554
13544.17876,33255.12249,12284.51891,4408.726139,2734.934777,3867.719184,4321.026851,6938.652408,8533.602662,6264.066469,8506.935861,7578.351031,2252.493382,2115.984441,5323.931609,15815.17211,23193.06977,8071.777756,8902.944499,1314.839084,2155.163125,217.1060576,7431.462919,4501.350371,4334.779904,6144.031667,5447.550222,1910.553552,894.4469412,3607.03566
