Parameter,Region,Crop,Input,Level
BETA_DEC,fk11,OTHTRK,SUPPL,0
BETA_DEC,fk11,PASTR,LAND,0
BETA_DEC,fk11,PASTR,WATER,0
BETA_DEC,fk11,PASTR,LABOR,0
BETA_DEC,fk11,PASTR,SUPPL,0
BETA_DEC,fk11,POTATO,LAND,0
BETA_DEC,fk11,POTATO,WATER,0
BETA_DEC,fk11,POTATO,LABOR,0
BETA_DEC,fk11,POTATO,SUPPL,0
BETA_DEC,fk11,PRTOM,LAND,0
BETA_DEC,fk11,PRTOM,WATER,0
BETA_DEC,fk11,PRTOM,LABOR,0
BETA_DEC,fk11,PRTOM,SUPPL,0
BETA_DEC,fk11,RICE,LAND,0
BETA_DEC,fk11,RICE,WATER,0
BETA_DEC,fk11,RICE,LABOR,0
BETA_DEC,fk11,RICE,SUPPL,0
BETA_DEC,fk11,SAFLR,LAND,0
BETA_DEC,fk11,SAFLR,WATER,0
BETA_DEC,fk11,SAFLR,LABOR,0
BETA_DEC,fk11,SAFLR,SUPPL,0
BETA_DEC,fk11,SBEET,LAND,0
BETA_DEC,fk11,SBEET,WATER,0
BETA_DEC,fk11,SBEET,LABOR,0
BETA_DEC,fk11,SBEET,SUPPL,0
BETA_DEC,fk11,SUBTRP,LAND,0.018496767
BETA_DEC,fk11,SUBTRP,WATER,0.613420233
BETA_DEC,fk11,SUBTRP,LABOR,0.001361026
BETA_DEC,fk11,SUBTRP,SUPPL,0.366721974
BETA_DEC,fk11,VINE,LAND,0
BETA_DEC,fk11,VINE,WATER,0
BETA_DEC,fk11,VINE,LABOR,0
BETA_DEC,fk11,VINE,SUPPL,0
BETA_DEC,fk14,ALFAL,LAND,0
BETA_DEC,fk14,ALFAL,WATER,0
BETA_DEC,fk14,ALFAL,LABOR,0
BETA_DEC,fk14,ALFAL,SUPPL,0
BETA_DEC,fk14,ALPIS,LAND,0
BETA_DEC,fk14,ALPIS,WATER,0
BETA_DEC,fk14,ALPIS,LABOR,0
BETA_DEC,fk14,ALPIS,SUPPL,0
BETA_DEC,fk14,CORN,LAND,0
BETA_DEC,fk14,CORN,WATER,0
BETA_DEC,fk14,CORN,LABOR,0
BETA_DEC,fk14,CORN,SUPPL,0
BETA_DEC,fk14,COTTN,LAND,0
BETA_DEC,fk14,COTTN,WATER,0
BETA_DEC,fk14,COTTN,LABOR,0
BETA_DEC,fk14,COTTN,SUPPL,0
BETA_DEC,fk14,CUCUR,LAND,0
BETA_DEC,fk14,CUCUR,WATER,0
BETA_DEC,fk14,CUCUR,LABOR,0
BETA_DEC,fk14,CUCUR,SUPPL,0
BETA_DEC,fk14,DRYBN,LAND,0
BETA_DEC,fk14,DRYBN,WATER,0
BETA_DEC,fk14,DRYBN,LABOR,0
BETA_DEC,fk14,DRYBN,SUPPL,0
BETA_DEC,fk14,FRTOM,LAND,0
BETA_DEC,fk14,FRTOM,WATER,0
BETA_DEC,fk14,FRTOM,LABOR,0
BETA_DEC,fk14,FRTOM,SUPPL,0
BETA_DEC,fk14,GRAIN,LAND,0
BETA_DEC,fk14,GRAIN,WATER,0
BETA_DEC,fk14,GRAIN,LABOR,0
BETA_DEC,fk14,GRAIN,SUPPL,0
BETA_DEC,fk14,ONGAR,LAND,0
BETA_DEC,fk14,ONGAR,WATER,0
BETA_DEC,fk14,ONGAR,LABOR,0
BETA_DEC,fk14,ONGAR,SUPPL,0
BETA_DEC,fk14,OTHDEC,LAND,0
BETA_DEC,fk14,OTHDEC,WATER,0
BETA_DEC,fk14,OTHDEC,LABOR,0
BETA_DEC,fk14,OTHDEC,SUPPL,0
BETA_DEC,fk14,OTHFLD,LAND,0
BETA_DEC,fk14,OTHFLD,WATER,0
BETA_DEC,fk14,OTHFLD,LABOR,0
BETA_DEC,fk14,OTHFLD,SUPPL,0
BETA_DEC,fk14,OTHTRK,LAND,0
BETA_DEC,fk14,OTHTRK,WATER,0
BETA_DEC,fk14,OTHTRK,LABOR,0
BETA_DEC,fk14,OTHTRK,SUPPL,0
BETA_DEC,fk14,PASTR,LAND,0
BETA_DEC,fk14,PASTR,WATER,0
BETA_DEC,fk14,PASTR,LABOR,0
BETA_DEC,fk14,PASTR,SUPPL,0
BETA_DEC,fk14,POTATO,LAND,0
BETA_DEC,fk14,POTATO,WATER,0
BETA_DEC,fk14,POTATO,LABOR,0
BETA_DEC,fk14,POTATO,SUPPL,0
BETA_DEC,fk14,PRTOM,LAND,0
BETA_DEC,fk14,PRTOM,WATER,0
BETA_DEC,fk14,PRTOM,LABOR,0
BETA_DEC,fk14,PRTOM,SUPPL,0
BETA_DEC,fk14,RICE,LAND,0
BETA_DEC,fk14,RICE,WATER,0
BETA_DEC,fk14,RICE,LABOR,0
BETA_DEC,fk14,RICE,SUPPL,0
BETA_DEC,fk14,SAFLR,LAND,0
BETA_DEC,fk14,SAFLR,WATER,0
BETA_DEC,fk14,SAFLR,LABOR,0
BETA_DEC,fk14,SAFLR,SUPPL,0
BETA_DEC,fk14,SBEET,LAND,0
BETA_DEC,fk14,SBEET,WATER,0
BETA_DEC,fk14,SBEET,LABOR,0
BETA_DEC,fk14,SBEET,SUPPL,0
BETA_DEC,fk14,SUBTRP,LAND,0
BETA_DEC,fk14,SUBTRP,WATER,0
BETA_DEC,fk14,SUBTRP,LABOR,0
BETA_DEC,fk14,SUBTRP,SUPPL,0
BETA_DEC,fk14,VINE,LAND,0
BETA_DEC,fk14,VINE,WATER,0
BETA_DEC,fk14,VINE,LABOR,0
BETA_DEC,fk14,VINE,SUPPL,0
BETA_DEC,fk12,ALFAL,LAND,0
BETA_DEC,fk12,ALFAL,WATER,0
BETA_DEC,fk12,ALFAL,LABOR,0
BETA_DEC,fk12,ALFAL,SUPPL,0
BETA_DEC,fk12,ALPIS,LAND,0.001386205
BETA_DEC,fk12,ALPIS,WATER,0.998613778
BETA_DEC,fk12,ALPIS,LABOR,2E-10
BETA_DEC,fk12,ALPIS,SUPPL,1.73E-08
BETA_DEC,fk12,CORN,LAND,0
BETA_DEC,fk12,CORN,WATER,0
BETA_DEC,fk12,CORN,LABOR,0
BETA_DEC,fk12,CORN,SUPPL,0
BETA_DEC,fk12,COTTN,LAND,0
BETA_DEC,fk12,COTTN,WATER,0
BETA_DEC,fk12,COTTN,LABOR,0
BETA_DEC,fk12,COTTN,SUPPL,0
BETA_DEC,fk12,CUCUR,LAND,0
BETA_DEC,fk12,CUCUR,WATER,0
BETA_DEC,fk12,CUCUR,LABOR,0
BETA_DEC,fk12,CUCUR,SUPPL,0
BETA_DEC,fk12,DRYBN,LAND,0
BETA_DEC,fk12,DRYBN,WATER,0
BETA_DEC,fk12,DRYBN,LABOR,0
BETA_DEC,fk12,DRYBN,SUPPL,0
BETA_DEC,fk12,FRTOM,LAND,0
BETA_DEC,fk12,FRTOM,WATER,0
BETA_DEC,fk12,FRTOM,LABOR,0
BETA_DEC,fk12,FRTOM,SUPPL,0
BETA_DEC,fk12,GRAIN,LAND,0.029333011
BETA_DEC,fk12,GRAIN,WATER,0.449047253
BETA_DEC,fk12,GRAIN,LABOR,3.93E-08
BETA_DEC,fk12,GRAIN,SUPPL,0.521619698
BETA_DEC,fk12,ONGAR,LAND,0
BETA_DEC,fk12,ONGAR,WATER,0
BETA_DEC,fk12,ONGAR,LABOR,0
BETA_DEC,fk12,ONGAR,SUPPL,0
BETA_DEC,fk12,OTHDEC,LAND,0.002935464
BETA_DEC,fk12,OTHDEC,WATER,0.996841521
BETA_DEC,fk12,OTHDEC,LABOR,2.8E-09
BETA_DEC,fk12,OTHDEC,SUPPL,0.000223012
BETA_DEC,fk12,OTHFLD,LAND,0
BETA_DEC,fk12,OTHFLD,WATER,0
BETA_DEC,fk12,OTHFLD,LABOR,0
BETA_DEC,fk12,OTHFLD,SUPPL,0
BETA_DEC,fk12,OTHTRK,LAND,0
BETA_DEC,fk12,OTHTRK,WATER,0
BETA_DEC,fk12,OTHTRK,LABOR,0
BETA_DEC,fk12,OTHTRK,SUPPL,0
BETA_DEC,fk12,PASTR,LAND,0
BETA_DEC,fk12,PASTR,WATER,0
BETA_DEC,fk12,PASTR,LABOR,0
BETA_DEC,fk12,PASTR,SUPPL,0
BETA_DEC,fk12,POTATO,LAND,0
BETA_DEC,fk12,POTATO,WATER,0
BETA_DEC,fk12,POTATO,LABOR,0
BETA_DEC,fk12,POTATO,SUPPL,0
BETA_DEC,fk12,PRTOM,LAND,0
BETA_DEC,fk12,PRTOM,WATER,0
BETA_DEC,fk12,PRTOM,LABOR,0
BETA_DEC,fk12,PRTOM,SUPPL,0
BETA_DEC,fk12,RICE,LAND,0
BETA_DEC,fk12,RICE,WATER,0
BETA_DEC,fk12,RICE,LABOR,0
BETA_DEC,fk12,RICE,SUPPL,0
BETA_DEC,fk12,SAFLR,LAND,0
BETA_DEC,fk12,SAFLR,WATER,0
BETA_DEC,fk12,SAFLR,LABOR,0
BETA_DEC,fk12,SAFLR,SUPPL,0
BETA_DEC,fk12,SBEET,LAND,0
BETA_DEC,fk12,SBEET,WATER,0
BETA_DEC,fk12,SBEET,LABOR,0
BETA_DEC,fk12,SBEET,SUPPL,0
BETA_DEC,fk12,SUBTRP,LAND,0.004718918
BETA_DEC,fk12,SUBTRP,WATER,0.994473723
BETA_DEC,fk12,SUBTRP,LABOR,2.9853E-06
BETA_DEC,fk12,SUBTRP,SUPPL,0.000804374
BETA_DEC,fk12,VINE,LAND,0
BETA_DEC,fk12,VINE,WATER,0
BETA_DEC,fk12,VINE,LABOR,0
BETA_DEC,fk12,VINE,SUPPL,0
BETA_DEC,fk10,ALFAL,LAND,0.000311922
BETA_DEC,fk10,ALFAL,WATER,0.999688078
BETA_DEC,fk10,ALFAL,LABOR,0
BETA_DEC,fk10,ALFAL,SUPPL,0
BETA_DEC,fk10,ALPIS,LAND,0.008330866
BETA_DEC,fk10,ALPIS,WATER,0.991669135
BETA_DEC,fk10,ALPIS,LABOR,0
BETA_DEC,fk10,ALPIS,SUPPL,0
BETA_DEC,fk10,CORN,LAND,0.043542075
BETA_DEC,fk10,CORN,WATER,0.956454609
BETA_DEC,fk10,CORN,LABOR,1.5E-09
BETA_DEC,fk10,CORN,SUPPL,3.3151E-06
BETA_DEC,fk10,COTTN,LAND,0.003983829
BETA_DEC,fk10,COTTN,WATER,0.995545465
BETA_DEC,fk10,COTTN,LABOR,9.63E-08
BETA_DEC,fk10,COTTN,SUPPL,0.00047061
BETA_DEC,fk10,CUCUR,LAND,4.05E-08
BETA_DEC,fk10,CUCUR,WATER,2.038E-07
BETA_DEC,fk10,CUCUR,LABOR,0.987041954
BETA_DEC,fk10,CUCUR,SUPPL,0.012957802
BETA_DEC,fk10,DRYBN,LAND,0
BETA_DEC,fk10,DRYBN,WATER,0
BETA_DEC,fk10,DRYBN,LABOR,0
BETA_DEC,fk10,DRYBN,SUPPL,0
BETA_DEC,fk10,FRTOM,LAND,0
BETA_DEC,fk10,FRTOM,WATER,0
BETA_DEC,fk10,FRTOM,LABOR,0
BETA_DEC,fk10,FRTOM,SUPPL,0
BETA_DEC,fk10,GRAIN,LAND,0.49124517
BETA_DEC,fk10,GRAIN,WATER,0.508754811
BETA_DEC,fk10,GRAIN,LABOR,0
BETA_DEC,fk10,GRAIN,SUPPL,1.97E-08
BETA_DEC,fk10,ONGAR,LAND,0.007876333
BETA_DEC,fk10,ONGAR,WATER,0.135699464
BETA_DEC,fk10,ONGAR,LABOR,0.001038947
BETA_DEC,fk10,ONGAR,SUPPL,0.855385256
BETA_DEC,fk10,OTHDEC,LAND,0.020893
BETA_DEC,fk10,OTHDEC,WATER,0.979106924
BETA_DEC,fk10,OTHDEC,LABOR,0
BETA_DEC,fk10,OTHDEC,SUPPL,7.67E-08
BETA_DEC,fk10,OTHFLD,LAND,0.006302195
BETA_DEC,fk10,OTHFLD,WATER,0.993630542
BETA_DEC,fk10,OTHFLD,LABOR,6.427E-07
BETA_DEC,fk10,OTHFLD,SUPPL,6.66201E-05
BETA_DEC,fk10,OTHTRK,LAND,0.004734046
BETA_DEC,fk10,OTHTRK,WATER,0.0027826
BETA_DEC,fk10,OTHTRK,LABOR,5.79842E-05
BETA_DEC,fk10,OTHTRK,SUPPL,0.99242537
BETA_DEC,fk10,PASTR,LAND,0
BETA_DEC,fk10,PASTR,WATER,0
BETA_DEC,fk10,PASTR,LABOR,0
BETA_DEC,fk10,PASTR,SUPPL,0
BETA_DEC,fk10,POTATO,LAND,0
BETA_DEC,fk10,POTATO,WATER,0
BETA_DEC,fk10,POTATO,LABOR,0
BETA_DEC,fk10,POTATO,SUPPL,0
BETA_DEC,fk10,PRTOM,LAND,0
BETA_DEC,fk10,PRTOM,WATER,0
BETA_DEC,fk10,PRTOM,LABOR,0
BETA_DEC,fk10,PRTOM,SUPPL,0
BETA_DEC,fk10,RICE,LAND,0
BETA_DEC,fk10,RICE,WATER,0
BETA_DEC,fk10,RICE,LABOR,0
BETA_DEC,fk10,RICE,SUPPL,0
BETA_DEC,fk10,SAFLR,LAND,0
BETA_DEC,fk10,SAFLR,WATER,0
BETA_DEC,fk10,SAFLR,LABOR,0
BETA_DEC,fk10,SAFLR,SUPPL,0
BETA_DEC,fk10,SBEET,LAND,0
BETA_DEC,fk10,SBEET,WATER,0
BETA_DEC,fk10,SBEET,LABOR,0
BETA_DEC,fk10,SBEET,SUPPL,0
BETA_DEC,fk10,SUBTRP,LAND,0.01998738
BETA_DEC,fk10,SUBTRP,WATER,0.98001262
BETA_DEC,fk10,SUBTRP,LABOR,0
BETA_DEC,fk10,SUBTRP,SUPPL,4E-10
BETA_DEC,fk10,VINE,LAND,0.035738781
BETA_DEC,fk10,VINE,WATER,0.964261219
BETA_DEC,fk10,VINE,LABOR,0
BETA_DEC,fk10,VINE,SUPPL,0
BETA_DEC,fk09,ALFAL,LAND,0.000966751
BETA_DEC,fk09,ALFAL,WATER,0.999033249
BETA_DEC,fk09,ALFAL,LABOR,0
BETA_DEC,fk09,ALFAL,SUPPL,0
BETA_DEC,fk09,ALPIS,LAND,0.003196188
BETA_DEC,fk09,ALPIS,WATER,0.996803812
BETA_DEC,fk09,ALPIS,LABOR,0
BETA_DEC,fk09,ALPIS,SUPPL,0
BETA_DEC,fk09,CORN,LAND,0.011951859
BETA_DEC,fk09,CORN,WATER,0.988047416
BETA_DEC,fk09,CORN,LABOR,3E-10
BETA_DEC,fk09,CORN,SUPPL,0.000000724
BETA_DEC,fk09,COTTN,LAND,0.000722781
BETA_DEC,fk09,COTTN,WATER,0.999277085
BETA_DEC,fk09,COTTN,LABOR,0
BETA_DEC,fk09,COTTN,SUPPL,1.343E-07
BETA_DEC,fk09,CUCUR,LAND,0
BETA_DEC,fk09,CUCUR,WATER,0
BETA_DEC,fk09,CUCUR,LABOR,0
BETA_DEC,fk09,CUCUR,SUPPL,0
BETA_DEC,fk09,DRYBN,LAND,0.02495623
BETA_DEC,fk09,DRYBN,WATER,0.975043727
BETA_DEC,fk09,DRYBN,LABOR,1E-10
BETA_DEC,fk09,DRYBN,SUPPL,4.33E-08
BETA_DEC,fk09,FRTOM,LAND,0
BETA_DEC,fk09,FRTOM,WATER,0
BETA_DEC,fk09,FRTOM,LABOR,0
BETA_DEC,fk09,FRTOM,SUPPL,0
BETA_DEC,fk09,GRAIN,LAND,0.231984098
BETA_DEC,fk09,GRAIN,WATER,0.768015885
BETA_DEC,fk09,GRAIN,LABOR,0
BETA_DEC,fk09,GRAIN,SUPPL,1.75E-08
BETA_DEC,fk09,ONGAR,LAND,0.000263073
BETA_DEC,fk09,ONGAR,WATER,0.011294644
BETA_DEC,fk09,ONGAR,LABOR,0.001199101
BETA_DEC,fk09,ONGAR,SUPPL,0.987243182
BETA_DEC,fk09,OTHDEC,LAND,0.008495586
BETA_DEC,fk09,OTHDEC,WATER,0.991504345
BETA_DEC,fk09,OTHDEC,LABOR,0
BETA_DEC,fk09,OTHDEC,SUPPL,6.94E-08
BETA_DEC,fk09,OTHFLD,LAND,0
BETA_DEC,fk09,OTHFLD,WATER,0
BETA_DEC,fk09,OTHFLD,LABOR,0
BETA_DEC,fk09,OTHFLD,SUPPL,0
BETA_DEC,fk09,OTHTRK,LAND,0.408498417
BETA_DEC,fk09,OTHTRK,WATER,0.581147685
BETA_DEC,fk09,OTHTRK,LABOR,6.102E-07
BETA_DEC,fk09,OTHTRK,SUPPL,0.010353288
BETA_DEC,fk09,PASTR,LAND,0
BETA_DEC,fk09,PASTR,WATER,0
BETA_DEC,fk09,PASTR,LABOR,0
BETA_DEC,fk09,PASTR,SUPPL,0
BETA_DEC,fk09,POTATO,LAND,0.281300343
BETA_DEC,fk09,POTATO,WATER,0.615450435
BETA_DEC,fk09,POTATO,LABOR,2.82987E-05
BETA_DEC,fk09,POTATO,SUPPL,0.103220923
BETA_DEC,fk09,PRTOM,LAND,0.042098467
BETA_DEC,fk09,PRTOM,WATER,0.617465745
BETA_DEC,fk09,PRTOM,LABOR,0.001239617
BETA_DEC,fk09,PRTOM,SUPPL,0.339196171
BETA_DEC,fk09,RICE,LAND,0
BETA_DEC,fk09,RICE,WATER,0
BETA_DEC,fk09,RICE,LABOR,0
BETA_DEC,fk09,RICE,SUPPL,0
BETA_DEC,fk09,SAFLR,LAND,0
BETA_DEC,fk09,SAFLR,WATER,0
BETA_DEC,fk09,SAFLR,LABOR,0
BETA_DEC,fk09,SAFLR,SUPPL,0
BETA_DEC,fk09,SBEET,LAND,0
BETA_DEC,fk09,SBEET,WATER,0
BETA_DEC,fk09,SBEET,LABOR,0
BETA_DEC,fk09,SBEET,SUPPL,0
BETA_DEC,fk09,SUBTRP,LAND,0
BETA_DEC,fk09,SUBTRP,WATER,0
BETA_DEC,fk09,SUBTRP,LABOR,0
BETA_DEC,fk09,SUBTRP,SUPPL,0
BETA_DEC,fk09,VINE,LAND,0.014532843
BETA_DEC,fk09,VINE,WATER,0.98546711
BETA_DEC,fk09,VINE,LABOR,4.49E-08
BETA_DEC,fk09,VINE,SUPPL,2.3E-09
BETA_DEC,ot2,ALFAL,LAND,0.000992636
BETA_DEC,ot2,ALFAL,WATER,0.999007364
BETA_DEC,ot2,ALFAL,LABOR,0
BETA_DEC,ot2,ALFAL,SUPPL,0
BETA_DEC,ot2,ALPIS,LAND,0.007148922
BETA_DEC,ot2,ALPIS,WATER,0.992851079
BETA_DEC,ot2,ALPIS,LABOR,0
BETA_DEC,ot2,ALPIS,SUPPL,0
BETA_DEC,ot2,CORN,LAND,0.036078144
BETA_DEC,ot2,CORN,WATER,0.962796907
BETA_DEC,ot2,CORN,LABOR,5.027E-07
BETA_DEC,ot2,CORN,SUPPL,0.001124446
BETA_DEC,ot2,COTTN,LAND,0.003214803
BETA_DEC,ot2,COTTN,WATER,0.99678519
BETA_DEC,ot2,COTTN,LABOR,0
BETA_DEC,ot2,COTTN,SUPPL,7.2E-09
BETA_DEC,ot2,CUCUR,LAND,5.53E-08
BETA_DEC,ot2,CUCUR,WATER,3.233E-07
BETA_DEC,ot2,CUCUR,LABOR,0.987041822
BETA_DEC,ot2,CUCUR,SUPPL,0.0129578
BETA_DEC,ot2,DRYBN,LAND,0.067058359
BETA_DEC,ot2,DRYBN,WATER,0.932931061
BETA_DEC,ot2,DRYBN,LABOR,2.99E-08
BETA_DEC,ot2,DRYBN,SUPPL,0.00001055
BETA_DEC,ot2,FRTOM,LAND,0
BETA_DEC,ot2,FRTOM,WATER,0
BETA_DEC,ot2,FRTOM,LABOR,0
BETA_DEC,ot2,FRTOM,SUPPL,0
BETA_DEC,ot2,GRAIN,LAND,0.446106422
BETA_DEC,ot2,GRAIN,WATER,0.553893574
BETA_DEC,ot2,GRAIN,LABOR,0
BETA_DEC,ot2,GRAIN,SUPPL,0.000000005
BETA_DEC,ot2,ONGAR,LAND,0.047589481
BETA_DEC,ot2,ONGAR,WATER,0.950221569
BETA_DEC,ot2,ONGAR,LABOR,2.6555E-06
BETA_DEC,ot2,ONGAR,SUPPL,0.002186294
BETA_DEC,ot2,OTHDEC,LAND,0.018064972
BETA_DEC,ot2,OTHDEC,WATER,0.981934996
BETA_DEC,ot2,OTHDEC,LABOR,0
BETA_DEC,ot2,OTHDEC,SUPPL,3.21E-08
BETA_DEC,ot2,OTHFLD,LAND,0.004994532
BETA_DEC,ot2,OTHFLD,WATER,0.994796224
BETA_DEC,ot2,OTHFLD,LABOR,1.9993E-06
BETA_DEC,ot2,OTHFLD,SUPPL,0.000207245
BETA_DEC,ot2,OTHTRK,LAND,0.595522738
BETA_DEC,ot2,OTHTRK,WATER,0.404393722
BETA_DEC,ot2,OTHTRK,LABOR,0.000000005
BETA_DEC,ot2,OTHTRK,SUPPL,8.35349E-05
BETA_DEC,ot2,PASTR,LAND,0
BETA_DEC,ot2,PASTR,WATER,0
BETA_DEC,ot2,PASTR,LABOR,0
BETA_DEC,ot2,PASTR,SUPPL,0
BETA_DEC,ot2,POTATO,LAND,0.494034258
BETA_DEC,ot2,POTATO,WATER,0.505919353
BETA_DEC,ot2,POTATO,LABOR,1.27E-08
BETA_DEC,ot2,POTATO,SUPPL,0.000046376
BETA_DEC,ot2,PRTOM,LAND,0.134089704
BETA_DEC,ot2,PRTOM,WATER,0.859202174
BETA_DEC,ot2,PRTOM,LABOR,0.000024426
BETA_DEC,ot2,PRTOM,SUPPL,0.006683697
BETA_DEC,ot2,RICE,LAND,0
BETA_DEC,ot2,RICE,WATER,0
BETA_DEC,ot2,RICE,LABOR,0
BETA_DEC,ot2,RICE,SUPPL,0
BETA_DEC,ot2,SAFLR,LAND,0
BETA_DEC,ot2,SAFLR,WATER,0
BETA_DEC,ot2,SAFLR,LABOR,0
BETA_DEC,ot2,SAFLR,SUPPL,0
BETA_DEC,ot2,SBEET,LAND,0
BETA_DEC,ot2,SBEET,WATER,0
BETA_DEC,ot2,SBEET,LABOR,0
BETA_DEC,ot2,SBEET,SUPPL,0
BETA_DEC,ot2,SUBTRP,LAND,0
BETA_DEC,ot2,SUBTRP,WATER,0
BETA_DEC,ot2,SUBTRP,LABOR,0
BETA_DEC,ot2,SUBTRP,SUPPL,0
BETA_DEC,ot2,VINE,LAND,0.030928046
BETA_DEC,ot2,VINE,WATER,0.969071954
BETA_DEC,ot2,VINE,LABOR,0
BETA_DEC,ot2,VINE,SUPPL,0
BETA_DEC,ot3,ALFAL,LAND,0
BETA_DEC,ot3,ALFAL,WATER,0
BETA_DEC,ot3,ALFAL,LABOR,0
BETA_DEC,ot3,ALFAL,SUPPL,0
BETA_DEC,ot3,ALPIS,LAND,0.002684711
BETA_DEC,ot3,ALPIS,WATER,0.980666608
BETA_DEC,ot3,ALPIS,LABOR,0.000159122
BETA_DEC,ot3,ALPIS,SUPPL,0.016489559
BETA_DEC,ot3,CORN,LAND,0
BETA_DEC,ot3,CORN,WATER,0
BETA_DEC,ot3,CORN,LABOR,0
BETA_DEC,ot3,CORN,SUPPL,0
BETA_DEC,ot3,COTTN,LAND,0
BETA_DEC,ot3,COTTN,WATER,0
BETA_DEC,ot3,COTTN,LABOR,0
BETA_DEC,ot3,COTTN,SUPPL,0
BETA_DEC,ot3,CUCUR,LAND,0
BETA_DEC,ot3,CUCUR,WATER,0
BETA_DEC,ot3,CUCUR,LABOR,0
BETA_DEC,ot3,CUCUR,SUPPL,0
BETA_DEC,ot3,DRYBN,LAND,0
BETA_DEC,ot3,DRYBN,WATER,0
BETA_DEC,ot3,DRYBN,LABOR,0
BETA_DEC,ot3,DRYBN,SUPPL,0
BETA_DEC,ot3,FRTOM,LAND,0
BETA_DEC,ot3,FRTOM,WATER,0
BETA_DEC,ot3,FRTOM,LABOR,0
BETA_DEC,ot3,FRTOM,SUPPL,0
BETA_DEC,ot3,GRAIN,LAND,0
BETA_DEC,ot3,GRAIN,WATER,0
BETA_DEC,ot3,GRAIN,LABOR,0
BETA_DEC,ot3,GRAIN,SUPPL,0
BETA_DEC,ot3,ONGAR,LAND,0
BETA_DEC,ot3,ONGAR,WATER,0
BETA_DEC,ot3,ONGAR,LABOR,0
BETA_DEC,ot3,ONGAR,SUPPL,0
BETA_DEC,ot3,OTHDEC,LAND,0
BETA_DEC,ot3,OTHDEC,WATER,0
BETA_DEC,ot3,OTHDEC,LABOR,0
BETA_DEC,ot3,OTHDEC,SUPPL,0
BETA_DEC,ot3,OTHFLD,LAND,0
BETA_DEC,ot3,OTHFLD,WATER,0
BETA_DEC,ot3,OTHFLD,LABOR,0
BETA_DEC,ot3,OTHFLD,SUPPL,0
BETA_DEC,ot3,OTHTRK,LAND,0
BETA_DEC,ot3,OTHTRK,WATER,0
BETA_DEC,ot3,OTHTRK,LABOR,0
BETA_DEC,ot3,OTHTRK,SUPPL,0
BETA_DEC,ot3,PASTR,LAND,0
BETA_DEC,ot3,PASTR,WATER,0
BETA_DEC,ot3,PASTR,LABOR,0
BETA_DEC,ot3,PASTR,SUPPL,0
BETA_DEC,ot3,POTATO,LAND,0
BETA_DEC,ot3,POTATO,WATER,0
BETA_DEC,ot3,POTATO,LABOR,0
BETA_DEC,ot3,POTATO,SUPPL,0
BETA_DEC,ot3,PRTOM,LAND,0
BETA_DEC,ot3,PRTOM,WATER,0
BETA_DEC,ot3,PRTOM,LABOR,0
BETA_DEC,ot3,PRTOM,SUPPL,0
BETA_DEC,ot3,RICE,LAND,0
BETA_DEC,ot3,RICE,WATER,0
BETA_DEC,ot3,RICE,LABOR,0
BETA_DEC,ot3,RICE,SUPPL,0
BETA_DEC,ot3,SAFLR,LAND,0
BETA_DEC,ot3,SAFLR,WATER,0
BETA_DEC,ot3,SAFLR,LABOR,0
BETA_DEC,ot3,SAFLR,SUPPL,0
BETA_DEC,ot3,SBEET,LAND,0
BETA_DEC,ot3,SBEET,WATER,0
BETA_DEC,ot3,SBEET,LABOR,0
BETA_DEC,ot3,SBEET,SUPPL,0
BETA_DEC,ot3,SUBTRP,LAND,0.006624645
BETA_DEC,ot3,SUBTRP,WATER,0.99337389
BETA_DEC,ot3,SUBTRP,LABOR,5.4E-09
BETA_DEC,ot3,SUBTRP,SUPPL,1.4597E-06
BETA_DEC,ot3,VINE,LAND,0
BETA_DEC,ot3,VINE,WATER,0
BETA_DEC,ot3,VINE,LABOR,0
BETA_DEC,ot3,VINE,SUPPL,0
BETA_DEC,ot1,ALFAL,LAND,0
BETA_DEC,ot1,ALFAL,WATER,0
BETA_DEC,ot1,ALFAL,LABOR,0
BETA_DEC,ot1,ALFAL,SUPPL,0
BETA_DEC,ot1,ALPIS,LAND,0.002592874
BETA_DEC,ot1,ALPIS,WATER,0.997407126
BETA_DEC,ot1,ALPIS,LABOR,0
BETA_DEC,ot1,ALPIS,SUPPL,0
BETA_DEC,ot1,CORN,LAND,0
BETA_DEC,ot1,CORN,WATER,0
BETA_DEC,ot1,CORN,LABOR,0
BETA_DEC,ot1,CORN,SUPPL,0
BETA_DEC,ot1,COTTN,LAND,0
BETA_DEC,ot1,COTTN,WATER,0
BETA_DEC,ot1,COTTN,LABOR,0
BETA_DEC,ot1,COTTN,SUPPL,0
BETA_DEC,ot1,CUCUR,LAND,0
BETA_DEC,ot1,CUCUR,WATER,0
BETA_DEC,ot1,CUCUR,LABOR,0
BETA_DEC,ot1,CUCUR,SUPPL,0
BETA_DEC,ot1,DRYBN,LAND,0
BETA_DEC,ot1,DRYBN,WATER,0
BETA_DEC,ot1,DRYBN,LABOR,0
BETA_DEC,ot1,DRYBN,SUPPL,0
BETA_DEC,ot1,FRTOM,LAND,0
BETA_DEC,ot1,FRTOM,WATER,0
BETA_DEC,ot1,FRTOM,LABOR,0
BETA_DEC,ot1,FRTOM,SUPPL,0
BETA_DEC,ot1,GRAIN,LAND,0
BETA_DEC,ot1,GRAIN,WATER,0
BETA_DEC,ot1,GRAIN,LABOR,0
BETA_DEC,ot1,GRAIN,SUPPL,0
